time,value,gender,age,became_member_on,income,reward,offer_received,offer_viewed,offer_completed,transaction,offer_views_missed,informational,bogo,discount,total_reward_completed,total_duration_completed,total_difficulty_completed,difficulty_offered,duration_offered,last_time_offer_received,last_time_offer_completed,first_time_offer_received,first_time_offer_completed,mean_time_between_actions,amount_of_completed_user_paths,email,social,web,mobile
648,25.54,M,22.0,20180703,71000.0,44.0,5,3,2,7,2,0,4,6,7.0,1.0,0.8823529411764706,8.4,7.9,504,558,0,False,38.11764705882353,0,10.0,7.0,8.0,10.0
666,73.98,M,72.0,20170814,37000.0,51.0,5,5,3,8,0,4,6,3,17.0,1.0476190476190477,1.1904761904761905,5.769230769230769,6.153846153846154,576,654,0,False,23.71428571428572,1,13.0,8.0,11.0,13.0
708,167.57,F,49.0,20160616,102000.0,10.0,3,3,1,5,0,2,0,5,2.0,0.8333333333333334,0.8333333333333334,7.142857142857143,7.142857142857143,504,438,0,False,59.0,1,7.0,5.0,5.0,7.0
702,178.0,F,74.0,20170905,113000.0,57.0,4,4,3,6,0,0,6,5,17.0,1.0,1.4705882352941178,8.090909090909093,5.909090909090909,576,618,0,False,33.88235294117647,0,11.0,8.0,11.0,11.0
708,29.730000000000008,M,25.0,20150627,68000.0,27.0,4,1,0,8,3,1,2,2,0.0,0.0,0.0,10.0,6.2,576,0,0,False,41.53846153846154,0,5.0,2.0,5.0,4.0
690,159.53,O,59.0,20170805,73000.0,66.0,5,5,4,8,0,2,6,6,22.0,1.4545454545454546,2.0454545454545454,9.642857142857142,7.42857142857143,504,690,0,False,31.363636363636367,2,14.0,6.0,14.0,11.0
684,94.29,M,52.0,20180314,39000.0,28.0,5,4,2,7,1,3,2,6,6.0,0.7777777777777778,0.7777777777777778,4.7272727272727275,6.0,576,684,0,False,38.0,1,11.0,8.0,9.0,11.0
708,21.92,F,29.0,20141012,61000.0,15.0,2,0,1,7,2,0,2,1,5.0,0.7000000000000001,0.5,10.0,8.0,576,540,0,False,64.2,0,3.0,0.0,3.0,2.0
654,10.870000000000001,M,44.0,20180112,41000.0,38.0,6,3,1,3,3,3,4,3,3.0,0.5384615384615384,0.5384615384615384,5.4,5.7,576,528,0,False,50.30769230769231,0,10.0,6.0,8.0,10.0
684,8.8,M,19.0,20180126,37000.0,63.0,6,3,1,4,3,0,7,3,5.0,0.3571428571428572,0.3571428571428572,7.9,6.6000000000000005,576,396,0,False,48.85714285714286,0,10.0,8.0,6.0,10.0
666,263.68,F,62.0,20170802,120000.0,73.0,5,4,5,10,1,0,3,11,26.0,1.625,2.6666666666666665,12.285714285714286,7.642857142857143,576,636,0,False,26.0,2,14.0,9.0,14.0,9.0
714,8.1,M,65.0,20171112,31000.0,46.0,3,3,0,5,0,0,4,2,0.0,0.0,0.0,9.0,5.666666666666668,408,0,0,False,64.9090909090909,0,6.0,6.0,6.0,6.0
666,119.42,F,26.0,20171026,41000.0,69.0,5,5,4,14,0,2,9,3,23.0,0.8571428571428571,0.9642857142857144,5.7857142857142865,5.571428571428571,576,516,0,False,23.785714285714285,1,14.0,11.0,12.0,14.0
696,126.29,M,86.0,20160528,90000.0,51.0,4,2,3,5,2,0,5,4,18.0,1.5,1.5714285714285714,7.888888888888889,7.0,576,696,0,False,49.714285714285715,1,9.0,6.0,6.0,9.0
576,101.77,M,52.0,20151023,82000.0,51.0,6,5,2,5,1,4,6,3,7.0,0.7777777777777778,0.8333333333333334,5.769230769230769,5.615384615384616,576,564,0,False,32.0,2,13.0,5.0,10.0,13.0
612,237.33,M,59.0,20151203,93000.0,36.0,3,3,2,11,0,2,3,3,12.0,0.7894736842105263,1.0526315789473684,7.5,6.625,408,468,0,False,31.263157894736842,2,8.0,6.0,8.0,8.0
570,7.16,M,50.0,20140211,37000.0,15.0,3,2,0,3,1,2,0,3,0.0,0.0,0.0,12.0,7.2,504,0,0,False,50.25,0,5.0,2.0,3.0,2.0
576,27.25,F,70.0,20170718,76000.0,5.0,3,1,0,2,2,3,1,0,0.0,0.0,0.0,1.25,4.5,576,0,0,False,96.0,0,4.0,1.0,3.0,4.0
672,142.07999999999998,M,54.0,20170115,76000.0,35.0,4,4,1,7,0,4,5,0,5.0,0.4375,0.3125,3.8888888888888893,4.777777777777779,576,222,0,False,42.0,1,9.0,6.0,5.0,9.0
582,0.0,M,46.0,20160123,61000.0,54.0,6,5,0,0,1,3,6,2,0.0,0.0,0.0,6.363636363636363,5.0,576,0,0,False,52.90909090909091,0,11.0,7.0,10.0,11.0
576,14.05,M,24.0,20170815,33000.0,39.0,5,3,0,6,2,1,5,2,0.0,0.0,0.0,6.875,6.875,576,0,0,False,41.142857142857146,0,8.0,4.0,8.0,8.0
522,116.33,M,54.0,20171220,113000.0,23.0,3,2,2,5,1,0,0,7,6.0,1.1666666666666667,1.1666666666666667,8.85714285714286,7.42857142857143,408,420,0,False,43.5,1,7.0,6.0,7.0,6.0
696,3.02,M,53.0,20180405,41000.0,19.0,6,3,0,3,3,3,0,6,0.0,0.0,0.0,6.4444444444444455,6.111111111111112,576,0,0,False,58.0,0,9.0,6.0,7.0,8.0
714,23.770000000000007,M,71.0,20170720,52000.0,19.0,4,3,1,13,1,3,2,3,3.0,0.3333333333333333,0.3333333333333333,3.875,5.125,504,504,0,False,26.0,0,8.0,7.0,6.0,8.0
684,192.88,M,65.0,20170425,89000.0,39.0,5,5,4,9,0,2,0,12,13.0,1.3478260869565215,1.9130434782608696,9.428571428571429,7.071428571428571,576,582,0,False,29.217391304347828,3,14.0,8.0,12.0,11.0
600,46.83,F,66.0,20170424,96000.0,35.0,5,1,1,2,4,1,5,1,5.0,0.5555555555555556,0.5555555555555556,7.142857142857143,6.0,576,588,0,False,66.66666666666667,0,7.0,5.0,5.0,6.0
576,150.55,M,56.0,20151018,113000.0,25.0,3,2,1,6,1,2,4,0,5.0,0.4166666666666667,0.4166666666666667,4.166666666666667,4.666666666666667,576,30,0,False,48.0,1,6.0,6.0,3.0,6.0
648,49.22000000000001,M,64.0,20160810,58000.0,60.0,5,4,1,20,1,2,7,1,5.0,0.16666666666666669,0.16666666666666669,7.5,5.1000000000000005,576,66,0,False,21.6,0,10.0,9.0,8.0,9.0
588,80.49,M,60.0,20171018,68000.0,79.0,5,5,4,5,0,0,8,6,23.0,1.4210526315789471,2.2105263157894743,9.714285714285715,6.7857142857142865,576,576,0,False,30.94736842105263,2,14.0,9.0,14.0,11.0
612,19.85,M,66.0,20180702,53000.0,33.0,4,3,1,4,1,1,2,5,3.0,0.5833333333333334,0.5833333333333334,7.625,7.375,504,612,0,False,51.0,1,8.0,7.0,6.0,8.0
624,162.46,M,24.0,20150819,53000.0,67.0,6,5,3,22,1,2,5,7,15.0,0.5277777777777778,0.75,7.92857142857143,5.714285714285714,576,516,0,False,17.333333333333332,0,14.0,10.0,12.0,14.0
696,143.86,F,58.0,20160509,105000.0,61.0,4,3,4,6,1,0,8,3,22.0,1.5294117647058822,1.7647058823529411,7.7272727272727275,6.454545454545454,576,696,0,False,40.94117647058823,2,11.0,3.0,11.0,11.0
588,0.23,M,79.0,20180706,54000.0,32.0,4,3,0,1,1,2,4,1,0.0,0.0,0.0,5.714285714285714,4.714285714285714,576,0,0,False,73.5,0,7.0,6.0,5.0,7.0
690,179.98000000000002,M,53.0,20171026,71000.0,19.0,6,2,3,10,4,3,0,8,7.0,1.1428571428571428,1.2857142857142858,6.454545454545454,7.0,576,588,0,False,32.85714285714286,1,11.0,6.0,11.0,11.0
666,51.62999999999999,M,21.0,20140812,34000.0,49.0,5,4,0,17,1,2,5,2,0.0,0.0,0.0,7.222222222222222,6.333333333333334,576,0,0,False,25.615384615384617,0,9.0,8.0,5.0,9.0
678,200.8,F,58.0,20171127,68000.0,38.0,5,2,4,13,3,1,5,5,15.0,1.1666666666666667,1.125,6.0,6.727272727272727,576,678,0,False,28.25,1,11.0,3.0,11.0,11.0
612,62.30999999999999,F,73.0,20150424,70000.0,64.0,6,3,3,19,3,0,10,2,12.0,0.6129032258064516,0.6451612903225806,6.666666666666668,6.166666666666668,576,552,0,False,19.741935483870968,1,12.0,7.0,10.0,12.0
714,74.07000000000001,F,67.0,20140725,54000.0,43.0,5,4,3,19,1,0,2,10,7.0,0.7741935483870968,0.8709677419354839,9.25,7.75,576,666,0,False,23.032258064516128,1,12.0,8.0,10.0,12.0
576,107.02,M,69.0,20161011,105000.0,40.0,3,2,1,5,1,1,5,0,10.0,0.6363636363636364,0.9090909090909092,6.666666666666668,6.333333333333334,576,438,0,False,52.36363636363637,1,6.0,4.0,2.0,6.0
714,114.70000000000002,F,75.0,20180712,87000.0,46.0,5,5,4,5,0,0,2,12,12.0,1.7894736842105263,2.4736842105263164,10.785714285714286,8.0,576,714,0,False,28.73684210526316,3,14.0,8.0,14.0,11.0
648,21.69,M,18.0,20170907,56000.0,26.0,5,2,1,5,3,2,2,4,5.0,0.5384615384615384,0.3846153846153847,8.0,7.0,576,408,0,False,49.84615384615385,0,8.0,2.0,8.0,6.0
636,123.98,F,29.0,20170816,37000.0,41.0,4,4,2,14,0,2,5,3,7.0,0.625,0.625,6.5,6.1000000000000005,576,522,0,False,26.5,1,10.0,10.0,8.0,10.0
636,21.13,F,59.0,20180120,114000.0,44.0,5,4,1,1,1,2,6,2,5.0,0.6363636363636364,0.4545454545454546,6.0,5.4,576,366,0,False,57.81818181818182,0,10.0,6.0,8.0,10.0
702,152.05,M,81.0,20171224,55000.0,81.0,4,4,4,10,0,0,9,3,27.0,1.318181818181818,1.5909090909090908,8.75,7.25,576,582,0,False,31.90909090909091,2,12.0,12.0,6.0,12.0
576,112.45,F,65.0,20180621,92000.0,61.0,4,3,2,4,1,0,7,2,15.0,0.9230769230769231,1.1538461538461535,7.666666666666668,5.888888888888889,576,168,0,False,44.30769230769231,1,9.0,9.0,7.0,9.0
576,0.0,F,88.0,20171004,118000.0,29.0,4,3,0,0,1,2,2,3,0.0,0.0,0.0,8.571428571428571,6.571428571428571,504,0,0,False,58.28571428571429,0,7.0,6.0,5.0,6.0
714,80.84,F,73.0,20160519,52000.0,64.0,5,4,3,6,1,2,7,3,18.0,1.0555555555555556,1.2222222222222223,6.333333333333334,5.833333333333333,576,606,0,False,30.333333333333336,3,12.0,7.0,12.0,12.0
708,60.22,F,72.0,20160410,118000.0,31.0,3,3,2,3,0,0,5,3,7.0,1.3636363636363635,1.3636363636363635,6.875,7.375,576,570,0,False,27.272727272727273,1,8.0,6.0,8.0,8.0
660,51.58000000000001,M,28.0,20131029,51000.0,59.0,4,3,3,17,1,0,8,2,17.0,0.7037037037037037,0.9259259259259259,7.5,6.0,576,588,0,False,24.444444444444446,1,10.0,8.0,7.0,10.0
660,13.09,M,24.0,20171213,48000.0,36.0,4,3,1,4,1,2,4,2,3.0,0.5833333333333334,0.5833333333333334,5.5,5.0,576,480,0,False,55.0,0,8.0,8.0,6.0,8.0
690,155.88,M,64.0,20151224,89000.0,12.0,4,2,2,6,2,2,0,6,4.0,1.0,1.4285714285714286,7.5,6.25,576,600,0,False,49.28571428571429,1,8.0,0.0,8.0,8.0
678,149.99,M,74.0,20160427,71000.0,30.0,3,1,1,8,2,2,3,0,10.0,0.3846153846153847,0.7692307692307693,6.0,4.6000000000000005,576,348,0,False,47.53846153846154,0,5.0,3.0,5.0,5.0
630,99.69,F,66.0,20150609,79000.0,75.0,5,5,3,5,0,4,9,0,25.0,0.9444444444444444,1.3888888888888888,5.769230769230769,4.846153846153847,576,630,0,False,25.66666666666667,3,13.0,13.0,6.0,13.0
690,225.43,M,52.0,20160621,95000.0,76.0,5,4,3,8,1,2,8,2,23.0,0.9500000000000001,1.35,7.0,5.666666666666668,576,690,0,False,32.1,1,12.0,10.0,9.0,12.0
636,29.03,M,60.0,20180711,50000.0,4.0,3,2,0,7,1,3,0,2,0.0,0.0,0.0,4.0,6.0,576,0,0,False,51.5,0,5.0,4.0,3.0,5.0
714,65.24,F,50.0,20170806,65000.0,33.0,4,3,2,4,1,2,2,5,5.0,1.3076923076923075,1.3076923076923075,6.777777777777779,6.333333333333334,576,714,0,False,54.92307692307692,1,9.0,9.0,7.0,9.0
588,7.63,M,51.0,20180403,39000.0,29.0,4,2,0,3,2,1,3,2,0.0,0.0,0.0,7.5,7.5,576,0,0,False,46.666666666666664,0,6.0,4.0,4.0,6.0
642,226.79,M,83.0,20151230,70000.0,63.0,5,5,5,13,0,0,6,9,21.0,1.2857142857142858,1.6071428571428572,9.0,7.2,576,624,0,False,22.92857142857143,2,15.0,9.0,12.0,15.0
696,124.65000000000002,F,78.0,20140524,72000.0,27.0,4,4,3,8,0,0,0,11,7.0,1.263157894736842,1.4210526315789471,8.636363636363638,7.818181818181818,576,696,0,False,36.63157894736842,2,11.0,8.0,11.0,11.0
576,11.89,M,42.0,20170902,41000.0,40.0,5,3,0,6,2,2,4,2,0.0,0.0,0.0,8.75,5.75,576,0,0,False,41.142857142857146,0,8.0,6.0,6.0,6.0
600,189.24,M,63.0,20151205,92000.0,89.0,5,3,5,7,2,0,9,4,32.0,1.8,2.75,10.384615384615385,7.0,576,588,0,False,30.0,2,13.0,6.0,10.0,11.0
576,24.360000000000007,M,82.0,20180716,47000.0,26.0,4,3,2,6,1,0,0,9,6.0,0.9333333333333331,0.9333333333333331,7.333333333333334,7.0,504,576,0,False,31.6,2,9.0,8.0,9.0,9.0
708,37.28,M,25.0,20180418,73000.0,47.0,4,4,2,12,0,0,5,5,7.0,0.5454545454545454,0.6818181818181818,7.9,6.4,576,486,0,False,30.272727272727273,0,10.0,7.0,8.0,10.0
648,5.01,M,27.0,20180211,32000.0,66.0,5,5,0,3,0,2,6,2,0.0,0.0,0.0,7.4,5.800000000000001,576,0,0,False,49.84615384615385,0,10.0,10.0,4.0,10.0
672,31.79,M,54.0,20180420,52000.0,33.0,6,4,1,11,2,2,1,8,2.0,0.4545454545454546,0.4545454545454546,8.0,7.363636363636363,576,348,0,False,30.54545454545455,0,11.0,8.0,11.0,10.0
528,69.04,M,39.0,20170724,71000.0,34.0,3,3,2,5,0,0,6,2,10.0,0.7692307692307693,0.7692307692307693,6.25,5.5,504,444,0,False,15.692307692307693,2,8.0,6.0,8.0,8.0
648,260.41999999999996,F,58.0,20160331,64000.0,45.0,5,4,2,15,1,5,6,0,15.0,0.3846153846153847,0.5769230769230769,4.090909090909092,4.545454545454547,576,516,0,False,24.923076923076927,2,11.0,6.0,11.0,11.0
714,250.02999999999997,F,51.0,20170412,88000.0,82.0,6,5,6,10,1,0,9,8,29.0,1.7037037037037035,2.2222222222222223,9.411764705882353,7.529411764705882,576,594,0,False,26.444444444444446,4,17.0,6.0,17.0,15.0
708,18.0,M,60.0,20180616,63000.0,40.0,4,4,0,2,0,0,8,0,0.0,0.0,0.0,5.0,6.5,576,0,0,False,70.8,0,8.0,2.0,8.0,8.0
624,112.91,F,81.0,20170830,36000.0,31.0,4,2,2,12,2,0,4,4,8.0,0.7000000000000001,0.6000000000000001,6.375,7.0,576,432,0,False,31.200000000000003,0,8.0,3.0,8.0,8.0
696,250.14000000000001,F,48.0,20170627,72000.0,28.0,5,4,3,12,1,4,3,5,10.0,0.875,0.9166666666666666,4.666666666666667,6.0,576,408,0,False,29.0,0,12.0,3.0,12.0,12.0
690,12.59,M,62.0,20150814,54000.0,11.0,3,2,0,7,1,2,0,3,0.0,0.0,0.0,6.800000000000001,6.0,408,0,0,False,57.5,0,5.0,4.0,3.0,4.0
588,108.43,M,47.0,20171104,68000.0,45.0,4,4,2,6,0,4,6,0,15.0,0.75,0.9375,4.5,5.0,576,588,0,False,36.75,1,10.0,8.0,5.0,10.0
672,99.23,F,68.0,20170401,57000.0,44.0,3,3,2,7,0,0,2,6,8.0,1.133333333333333,1.8,12.625,7.625,576,630,0,False,33.6,0,8.0,5.0,8.0,5.0
642,41.78999999999999,M,53.0,20170916,33000.0,38.0,5,4,2,15,1,4,3,4,12.0,0.5769230769230769,0.7692307692307693,6.363636363636363,5.818181818181818,576,516,0,False,24.692307692307693,1,11.0,10.0,7.0,11.0
552,78.16000000000001,M,70.0,20170407,48000.0,34.0,4,3,1,7,1,3,3,2,10.0,0.3333333333333333,0.6666666666666666,6.25,4.875,504,222,0,False,36.800000000000004,0,8.0,5.0,6.0,8.0
624,10.89,M,47.0,20180421,47000.0,56.0,6,3,0,7,3,0,5,4,0.0,0.0,0.0,10.555555555555557,6.888888888888889,576,0,0,False,39.0,0,9.0,4.0,7.0,8.0
708,177.33999999999995,F,69.0,20160307,93000.0,17.0,5,2,2,6,3,2,1,6,4.0,1.133333333333333,1.3333333333333333,7.222222222222222,7.111111111111112,576,630,0,False,47.2,1,9.0,5.0,7.0,9.0
576,118.41,M,49.0,20171020,46000.0,10.0,4,2,2,11,2,3,0,5,4.0,0.8947368421052632,1.0526315789473684,6.25,6.75,576,564,0,False,30.31578947368421,0,8.0,5.0,6.0,8.0
672,34.03,M,31.0,20171101,64000.0,24.0,3,2,1,6,1,0,3,3,5.0,0.5833333333333334,0.4166666666666667,9.166666666666666,8.5,576,672,0,False,42.5,1,6.0,2.0,6.0,5.0
576,158.25,F,55.0,20160202,75000.0,24.0,4,3,1,7,1,4,2,2,10.0,0.4666666666666667,0.6666666666666666,5.0,5.0,576,576,0,False,38.400000000000006,0,8.0,6.0,2.0,8.0
702,51.92,M,60.0,20140810,56000.0,19.0,4,3,2,14,1,4,2,3,8.0,0.6086956521739131,0.5217391304347826,3.4444444444444446,5.4444444444444455,576,600,0,False,30.52173913043478,0,9.0,5.0,7.0,9.0
630,292.04,F,38.0,20160329,85000.0,57.0,6,6,4,15,0,4,3,9,19.0,1.1290322580645162,1.6129032258064515,9.375,7.5625,576,624,0,False,20.322580645161292,3,16.0,9.0,16.0,13.0
684,113.2,F,69.0,20180724,97000.0,77.0,5,5,3,4,0,0,5,8,17.0,1.4705882352941178,2.3529411764705883,11.846153846153848,7.923076923076923,504,420,0,False,40.23529411764706,0,13.0,10.0,11.0,10.0
654,31.34,M,25.0,20180225,67000.0,48.0,5,3,1,9,2,1,4,4,2.0,0.5555555555555556,0.5555555555555556,8.88888888888889,6.777777777777779,504,294,0,False,36.333333333333336,0,9.0,7.0,9.0,9.0
576,10.48,M,59.0,20171202,67000.0,37.0,5,1,1,2,4,0,6,1,5.0,0.7777777777777778,0.5555555555555556,6.42857142857143,6.714285714285714,576,180,0,False,45.33333333333334,0,7.0,1.0,7.0,7.0
642,72.81,M,43.0,20180524,61000.0,60.0,3,3,2,5,0,2,6,0,20.0,0.9230769230769231,1.5384615384615383,7.5,5.5,576,642,0,False,42.46153846153846,1,8.0,6.0,5.0,8.0
648,87.60000000000001,F,54.0,20160428,110000.0,40.0,3,2,2,4,1,2,3,2,15.0,1.3636363636363635,2.727272727272727,10.0,5.857142857142858,576,648,0,False,40.36363636363637,2,7.0,5.0,5.0,5.0
678,18.990000000000002,M,48.0,20180109,58000.0,15.0,3,2,0,7,1,2,2,1,0.0,0.0,0.0,6.0,5.2,408,0,0,False,51.0,0,5.0,4.0,3.0,4.0
630,49.49,M,53.0,20180101,91000.0,59.0,6,5,2,2,1,2,9,2,10.0,0.6666666666666666,0.6666666666666666,5.769230769230769,5.923076923076923,576,498,0,False,42.0,1,13.0,9.0,13.0,13.0
702,268.03000000000003,M,39.0,20150929,61000.0,96.0,5,4,5,18,1,0,12,2,33.0,1.03125,1.15625,7.42857142857143,6.571428571428571,576,582,0,False,21.9375,1,14.0,11.0,8.0,14.0
630,9.25,M,78.0,20180414,36000.0,38.0,6,2,0,6,4,0,2,6,0.0,0.0,0.0,12.5,8.0,576,0,0,False,45.0,0,8.0,4.0,8.0,6.0
678,69.31,M,18.0,20150730,68000.0,30.0,5,5,3,17,0,4,3,6,10.0,0.8,0.7333333333333333,5.0769230769230775,6.615384615384616,504,678,0,False,22.6,1,13.0,8.0,11.0,13.0
654,143.81,F,60.0,20161217,85000.0,65.0,5,3,4,5,2,0,6,6,20.0,1.8235294117647056,1.8823529411764703,8.416666666666666,7.75,576,582,0,False,38.470588235294116,2,12.0,10.0,8.0,12.0
672,19.13,M,59.0,20171021,32000.0,60.0,6,4,1,7,2,1,10,0,5.0,0.3888888888888889,0.2777777777777778,5.454545454545454,6.0,576,672,0,False,37.333333333333336,0,11.0,6.0,9.0,11.0
576,223.04,M,67.0,20161217,82000.0,35.0,5,2,2,8,3,1,2,6,4.0,1.0,1.1764705882352942,10.0,7.555555555555555,576,180,0,False,33.88235294117647,1,9.0,5.0,9.0,8.0
684,211.29,M,64.0,20170909,100000.0,75.0,5,4,3,7,1,2,5,5,20.0,1.4210526315789471,2.6315789473684212,12.5,7.75,504,510,0,False,36.0,2,12.0,5.0,7.0,7.0
708,110.92,M,52.0,20171107,75000.0,22.0,4,3,3,5,1,2,2,6,9.0,1.6,1.6666666666666667,7.0,7.1000000000000005,576,552,0,False,47.2,2,10.0,5.0,8.0,10.0
648,19.900000000000002,M,24.0,20171116,35000.0,31.0,5,4,2,7,1,0,2,9,5.0,0.9444444444444444,0.9444444444444444,8.272727272727273,8.0,576,486,0,False,36.0,1,11.0,10.0,11.0,11.0
636,299.09000000000003,M,31.0,20160819,36000.0,13.0,3,2,2,11,1,2,0,5,5.0,0.7777777777777778,0.9444444444444444,5.857142857142858,6.142857142857143,408,360,0,False,26.66666666666667,0,7.0,3.0,7.0,7.0
690,149.41,F,22.0,20180628,67000.0,69.0,5,5,4,11,0,2,6,6,23.0,1.08,1.68,9.0,6.357142857142858,576,612,0,False,27.6,2,14.0,9.0,14.0,11.0
660,57.109999999999985,M,61.0,20160519,50000.0,48.0,6,5,1,17,1,4,4,4,2.0,0.3448275862068966,0.3448275862068966,6.666666666666668,6.083333333333333,576,42,0,False,22.75862068965517,1,12.0,11.0,6.0,12.0
648,79.28999999999998,M,40.0,20170303,50000.0,54.0,6,5,5,22,1,1,6,9,18.0,0.8947368421052632,0.8947368421052632,6.375,6.625,576,630,0,False,17.05263157894737,1,16.0,15.0,16.0,16.0
702,211.82,F,76.0,20161011,47000.0,46.0,5,3,4,18,2,1,8,3,17.0,0.8666666666666667,0.8333333333333334,5.833333333333333,6.25,576,630,0,False,23.400000000000002,2,12.0,3.0,12.0,12.0
576,150.14000000000001,F,52.0,20170512,79000.0,13.0,5,4,2,7,1,6,0,5,5.0,0.7777777777777778,0.9444444444444444,3.727272727272727,4.818181818181818,504,498,0,False,32.0,1,11.0,9.0,5.0,11.0
594,26.890000000000008,M,89.0,20150922,57000.0,45.0,4,2,1,8,2,0,7,0,5.0,0.3333333333333333,0.3333333333333333,6.42857142857143,6.142857142857143,576,450,0,False,39.6,1,7.0,5.0,5.0,7.0
642,9.790000000000001,F,48.0,20180516,60000.0,60.0,5,5,0,1,0,4,6,0,0.0,0.0,0.0,6.0,5.2,576,0,0,False,43.09090909090909,0,10.0,8.0,4.0,10.0
714,95.77,F,89.0,20171016,38000.0,29.0,4,3,1,12,1,3,2,3,3.0,0.35000000000000003,0.35000000000000003,5.125,5.625,576,222,0,False,29.1,0,8.0,7.0,4.0,8.0
636,80.02,M,24.0,20160129,40000.0,28.0,4,3,3,8,1,2,0,8,11.0,1.3333333333333333,1.8888888888888888,8.200000000000001,6.800000000000001,504,618,0,False,27.0,1,10.0,8.0,8.0,8.0
714,14.05,M,42.0,20171221,59000.0,23.0,6,2,1,6,4,2,1,6,3.0,0.4666666666666667,0.4666666666666667,7.333333333333334,6.777777777777779,576,42,0,False,47.6,0,9.0,6.0,7.0,8.0
690,20.25,M,63.0,20180301,58000.0,59.0,5,3,1,5,2,0,6,3,2.0,0.5,0.7142857142857143,10.0,6.4444444444444455,576,546,0,False,49.28571428571429,0,9.0,6.0,7.0,8.0
600,561.5899999999999,F,66.0,20160509,78000.0,85.0,6,6,5,13,0,0,15,2,25.0,1.1,0.8333333333333334,6.764705882352941,7.0,576,600,0,False,20.0,4,17.0,3.0,17.0,15.0
576,0.0,M,64.0,20171017,65000.0,40.0,4,4,0,0,0,0,4,4,0.0,0.0,0.0,8.0,6.5,576,0,0,False,72.0,0,8.0,4.0,8.0,8.0
678,80.53,M,70.0,20140110,71000.0,91.0,6,5,3,5,1,2,8,4,22.0,1.157894736842105,1.5789473684210529,9.285714285714286,7.0,576,642,0,False,35.68421052631579,2,14.0,11.0,9.0,13.0
576,6.68,M,86.0,20180214,55000.0,21.0,5,3,0,3,2,3,3,2,0.0,0.0,0.0,3.625,5.375,576,0,0,False,52.36363636363637,0,8.0,4.0,8.0,8.0
600,47.57,F,63.0,20180621,111000.0,60.0,5,3,3,2,2,2,7,2,20.0,1.6923076923076923,2.6923076923076925,8.181818181818183,6.2727272727272725,576,600,0,False,46.15384615384615,0,11.0,8.0,6.0,9.0
408,39.94,M,61.0,20141108,66000.0,11.0,3,1,1,9,2,1,0,4,2.0,0.5,0.7142857142857143,10.0,7.0,408,264,0,False,29.142857142857146,0,5.0,0.0,5.0,4.0
684,81.25999999999999,M,61.0,20150607,68000.0,70.0,5,4,2,27,1,0,6,5,4.0,0.36842105263157887,0.5263157894736842,10.0,6.2727272727272725,576,480,0,False,18.0,0,11.0,6.0,9.0,11.0
696,155.29999999999998,F,46.0,20170901,72000.0,39.0,4,4,4,7,0,0,3,9,13.0,1.631578947368421,1.5263157894736843,7.25,7.75,576,588,0,False,36.63157894736842,3,12.0,9.0,12.0,12.0
654,25.940000000000005,F,25.0,20150622,48000.0,35.0,5,2,0,11,3,2,3,2,0.0,0.0,0.0,9.285714285714286,5.857142857142858,576,0,0,False,36.333333333333336,0,7.0,5.0,5.0,5.0
702,217.01,F,49.0,20150921,112000.0,41.0,5,3,3,9,2,1,5,5,12.0,1.25,1.75,8.636363636363638,7.1818181818181825,576,672,0,False,35.1,1,11.0,8.0,11.0,9.0
600,126.30000000000001,F,38.0,20180125,67000.0,60.0,6,6,5,9,0,2,3,12,20.0,1.5769230769230769,2.3846153846153846,10.941176470588237,7.7058823529411775,576,510,0,False,23.076923076923077,2,17.0,3.0,17.0,11.0
654,139.95000000000002,M,62.0,20180110,104000.0,22.0,4,3,3,5,1,2,2,6,9.0,1.8,1.6666666666666667,7.0,8.200000000000001,576,588,0,False,29.200000000000003,0,10.0,6.0,10.0,10.0
672,151.07000000000002,M,73.0,20171019,116000.0,35.0,5,4,2,5,1,3,2,6,5.0,0.875,1.0625,6.454545454545454,5.545454545454547,576,630,0,False,42.0,1,11.0,8.0,8.0,11.0
654,212.13,F,51.0,20160322,99000.0,27.0,5,3,4,7,2,0,0,12,9.0,1.631578947368421,1.9473684210526316,9.25,7.75,576,414,0,False,34.421052631578945,1,12.0,6.0,12.0,12.0
696,627.5600000000002,F,22.0,20160812,61000.0,30.0,4,3,1,8,1,5,3,0,10.0,0.3125,0.625,3.75,4.125,576,624,0,False,43.5,0,8.0,5.0,6.0,8.0
666,40.16999999999999,M,19.0,20160202,45000.0,31.0,4,3,1,19,1,0,4,4,3.0,0.25925925925925924,0.25925925925925924,6.375,6.0,576,558,0,False,21.333333333333332,0,8.0,7.0,8.0,8.0
660,30.47,M,34.0,20170826,38000.0,79.0,6,6,2,8,0,2,10,2,15.0,0.5454545454545454,0.6818181818181818,6.7857142857142865,5.857142857142858,576,618,0,False,30.0,1,14.0,14.0,9.0,14.0
660,19.79,M,20.0,20160308,70000.0,32.0,3,2,0,9,1,0,4,1,0.0,0.0,0.0,8.0,7.0,408,0,0,False,47.142857142857146,0,5.0,2.0,3.0,5.0
702,15.239999999999998,M,31.0,20180114,45000.0,48.0,4,4,0,7,0,0,4,4,0.0,0.0,0.0,10.0,7.5,576,0,0,False,43.2,0,8.0,8.0,8.0,8.0
714,11.22,F,72.0,20171209,55000.0,23.0,6,4,0,5,2,3,0,7,0.0,0.0,0.0,6.2,6.2,576,0,0,False,47.6,0,10.0,8.0,8.0,9.0
